FID,OBJECTID,SHAPE,BEZEICHNUNG,BETREIBER,ADRESSE,WEBLINK1,TYP_TXT,TXTATT1,KONTAKT,PLZ,KINDERGRUPPE,FAMILIE_0_6,FAMILIE_3_10,HEILPAED_HORT_6_10,HEILPAED_KDG_3_6,HORT_6_10,INTEGRAT_FAMILIE_0_6,INTEGRAT_FAMILIE_3_10,INTEGRAT_HORT_6_10,INTEGRAT_KDG_3_6,INTEGRAT_KLEINKINDER_0_3,KDG_3_6,HALBTAGS_KDG_3_6,KLEINKINDER_0_3,STRASSE,ONR,STG,MA11_OBJEKT_ID,FAMILIE_2_6,INTEGRAT_FAMILIE_2_6,SE_ANNO_CAD_DATA
KINDERGARTENOGD.7283302,7283302,POINT (16.338539111328803 48.20711772583712),der kleine Kinderraum,Verein Wiener Kindergruppen,"7., Bernardgasse 39",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1070,14,,,,,,,,,,,,,,Bernardgasse,39,,2000963,,,
KINDERGARTENOGD.7283303,7283303,POINT (16.327759206458413 48.212653651895494),Internationale Kindergruppe Neulerchenfeld 2,Verein zur Förderung der Kinderbetreuung Neulerchenfeld,"16., Neulerchenfelder Straße 88",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1160,14,,,,,,,,,,,,,,Neulerchenfelder Straße,88,,2000965,,,
KINDERGARTENOGD.7283304,7283304,POINT (16.325242007442714 48.17974293208121),Zwergenhaus Meidling,Verein Wiener Kindergruppen,"12., Singrienergasse 4-6",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1120,14,,,,,,,,,,,,,,Singrienergasse,4-6,,2000966,,,
KINDERGARTENOGD.7283305,7283305,POINT (16.323657601550053 48.182902899506985),Kinderwelt Karima 2,Kinderwelt Karima,"12., Schönbrunner Straße 291/2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1120,14,,,,,,,,,,,,,,Schönbrunner Straße,291,2,2000967,,,
KINDERGARTENOGD.7283306,7283306,POINT (16.33963988734139 48.1796079465179),Grow Together,Grow Together - für einen guten Start ins Leben,"12., Längenfeldgasse 28",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1120,14,,,,,,,,,,,,,,Längenfeldgasse,28,,2000968,,,
KINDERGARTENOGD.7283307,7283307,POINT (16.331548450197698 48.17701121073844),Sternschnuppe 1,Genial Kinderbetreuung,"12., Vivenotgasse 45",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1120,14,,,,,,,,,,,,,,Vivenotgasse,45,,2000969,,,
KINDERGARTENOGD.7283308,7283308,POINT (16.331548450197698 48.17701121073844),Sternschnuppe 2,Genial Kinderbetreuung,"12., Vivenotgasse 45",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1120,14,,,,,,,,,,,,,,Vivenotgasse,45,,2000970,,,
KINDERGARTENOGD.7283309,7283309,POINT (16.384391158662545 48.16862420924308),Laaerberg 3,Verein Kindergruppe  Spiel & Spaß,"10., Laaer-Berg-Straße 32/901A",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Laaer-Berg-Straße,32,901A,2000972,,,
KINDERGARTENOGD.7283310,7283310,POINT (16.40250986778578 48.13849699306497),Kinderstube Oberlaa Zwergengruppe,Kinderstube Oberlaa,"10., Friedhofstraße (Favoriten) 23",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Friedhofstraße (Favoriten),23,,2000973,,,
KINDERGARTENOGD.7283311,7283311,POINT (16.40250986778578 48.13849699306497),Kinderstube Oberlaa Hofgruppe,Kinderstube Oberlaa,"10., Friedhofstraße (Favoriten) 23",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,10,,,,,,,,,,,,,,Friedhofstraße (Favoriten),23,,2000974,,,
KINDERGARTENOGD.7283312,7283312,POINT (16.371567060048477 48.17584874446422),Findus 1,Simply Family/Kinderbetreuung in Wien,"10., Quellenstraße 92",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Quellenstraße,92,,2000975,,,
KINDERGARTENOGD.7283313,7283313,POINT (16.379262375300463 48.17691540418666),Farbenland 2,Kinderbetreuung Farbenland,"10., Wielandplatz 7",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Wielandplatz,7,,2000976,,,
KINDERGARTENOGD.7283314,7283314,POINT (16.379262216074512 48.177205975382066),Farbenland 1,Kinderbetreuung Farbenland,"10., Wielandgasse 5",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Wielandgasse,5,,2000977,,,
KINDERGARTENOGD.7283315,7283315,POINT (16.380054167396782 48.17685269084595),Petit 2,Petit Mains Kinderbetreuung,"10., Wielandplatz 9",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Wielandplatz,9,,2000978,,,
KINDERGARTENOGD.7283316,7283316,POINT (16.380054167396782 48.17685269084595),Petit 1,Petit Mains Kinderbetreuung,"10., Wielandplatz 9",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Wielandplatz,9,,2000979,,,
KINDERGARTENOGD.7283317,7283317,POINT (16.371556718004307 48.17586511533369),Findus 2,Simply Family/Kinderbetreuung in Wien,"10., Quellenstraße 92",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Quellenstraße,92,,2000982,,,
KINDERGARTENOGD.7283318,7283318,POINT (16.327754090709938 48.21267001909599),Internationale Kindergruppe Neulerchenfeld 1,Verein zur Förderung der Kinderbetreuung Neulerchenfeld,"16., Neulerchenfelder Straße 88",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,0660-112 87 53,1160,14,,,,,,,,,,,,,,Neulerchenfelder Straße,88,,2000985,,,
KINDERGARTENOGD.7283319,7283319,POINT (16.37452479754694 48.22189761115062),WOMIKI,Kindergruppe Wohnen mit Kinder - WOMIKI,"2., Untere Augartenstraße 38",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1020,14,,,,,,,,,,,,,,Untere Augartenstraße,38,,2000987,,,
KINDERGARTENOGD.7283320,7283320,POINT (16.328804011706932 48.210868757823164),Die Bunten Schlümpfe 2,Kinderhaus der bunten Schlümpfe,"16., Deinhardsteingasse 8-10",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1160,14,,,,,,,,,,,,,,Deinhardsteingasse,8-10,,2000988,,,
KINDERGARTENOGD.7283321,7283321,POINT (16.498988448664967 48.22418014468075),Bilinguale Kindergruppe Little Angels Child Care,Little Angels Child Care - Verein zur Förderung der bilingualen Erziehung und Kinderbetreuung,"22., Mimi-Grossberg-Gasse 5",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1220,14,,,,,,,,,,,,,,Mimi-Grossberg-Gasse,5,,2000994,,,
KINDERGARTENOGD.7283322,7283322,POINT (16.361917036187506 48.18433831352867),Grosser Stern,Kindergruppe Kleiner Stern,"5., Wiedner Hauptstraße 113/2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1050,14,,,,,,,,,,,,,,Wiedner Hauptstraße,113,2,2000997,,,
KINDERGARTENOGD.7283323,7283323,POINT (16.361917036187506 48.18433831352867),Kleiner Stern,Kindergruppe Kleiner Stern,"5., Wiedner Hauptstraße 113/2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1050,13,,,,,,,,,,,,,,Wiedner Hauptstraße,113,2,2000998,,,
KINDERGARTENOGD.7283324,7283324,POINT (16.38764860569242 48.17890565405165),Sowiedu-Möwengruppe,Verein Wiener Kindergruppen,"10., Maria-Lassnig-Straße 32-34/1",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Maria-Lassnig-Straße,32-34,1,2000999,,,
KINDERGARTENOGD.7283325,7283325,POINT (16.369624900343165 48.227059956334664),La Rueda 20.2,Verein Wiener Kindergruppen,"20., Klosterneuburger Straße 4",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1200,14,,,,,,,,,,,,,,Klosterneuburger Straße,4,,2001000,,,
KINDERGARTENOGD.7283326,7283326,POINT (16.304387964244818 48.227137210190904),FREISPIELRAUM,Verein Wiener Kindergruppen,"17., Dornbacher Straße 21/202",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1170,14,,,,,,,,,,,,,,Dornbacher Straße,21,202,2001001,,,
KINDERGARTENOGD.7283327,7283327,POINT (16.39413258686992 48.22470396518434),Kindergruppe Momo,Verein zur Förderung von Achtsamkeit und Selbstbestimmung mit Kindern und Jugendlichen,"2., Am Tabor 29",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1020,14,,,,,,,,,,,,,,Am Tabor,29,,2001003,,,
KINDERGARTENOGD.7283328,7283328,POINT (16.416876401005425 48.17619238103123),Kinderplus,Kreativ Kids Kinderbetreuung,"11., Wilhelm-Weber Weg 1/1",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1110,14,,,,,,,,,,,,,,Wilhelm-Weber Weg,1,1,2001005,,,
KINDERGARTENOGD.7283329,7283329,POINT (16.380814029108496 48.17069500181491),papilio 1,Kindergruppen papilio,"10., Kennergasse 10",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Kennergasse,10,,2001006,,,
KINDERGARTENOGD.7283330,7283330,POINT (16.34656543504366 48.20983896696403),Zwergengruppe,Schulverein Josefstadt für leistungsbewusstes Lernen,"8., Josefstädter Straße 51",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1080,14,,,,,,,,,,,,,,Josefstädter Straße,51,,2001007,,,
KINDERGARTENOGD.7283331,7283331,POINT (16.346423102492135 48.20993421760919),Heinzelmännchen,Schulverein Josefstadt für leistungsbewusstes Lernen,"8., Josefstädter Straße 51",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1080,14,,,,,,,,,,,,,,Josefstädter Straße,51,,2001008,,,
KINDERGARTENOGD.7283332,7283332,POINT (16.378649294731712 48.21464164350812),KOKODIL,Verein Wiener Kindergruppen,"2., Negerlegasse 4/1",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1020,14,,,,,,,,,,,,,,Negerlegasse,4,1,2001009,,,
KINDERGARTENOGD.7283333,7283333,POINT (16.361923585390162 48.218186783015696),"LABA REGGIO KIDS. Private Hortkindergruppe, kreativer Freizeit- und Lernclub","Verein Voneinander Lernen. Verein für Kreativ- und Freizeitpädagogik für Kinder, Jugendliche und Erwachsene","9., Berggasse 13",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1090,14,,,,,,,,,,,,,,Berggasse,13,,2001010,,,
KINDERGARTENOGD.7283334,7283334,POINT (16.325758368289495 48.160939740575074),papilio 2,Kindergruppen papilio,"12., Am Schöpfwerk 31/2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1120,14,,,,,,,,,,,,,,Am Schöpfwerk,31,2,2001011,,,
KINDERGARTENOGD.7283335,7283335,POINT (16.50977601219639 48.22672137453028),SeeKinder 1,Verein Wiener Kindergruppen,"22., Seestadtpromenade 15/3",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1220,14,,,,,,,,,,,,,,Seestadtpromenade,15/3,,2001012,,,
KINDERGARTENOGD.7283336,7283336,POINT (16.345906439671918 48.24639859100412),Montessori Kinderort Döbling,Verein Wiener Kindergruppen,"19., Pfarrwiesengasse 20",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1190,14,,,,,,,,,,,,,,Pfarrwiesengasse,20,,2001013,,,
KINDERGARTENOGD.7283337,7283337,POINT (16.358669388036102 48.17472380501507),Net Kids 2,Verein Kindergruppe Net Kids,"10., Davidgasse 82-90",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Davidgasse,82-90,,2001015,,,
KINDERGARTENOGD.7283338,7283338,POINT (16.358669388036102 48.17472380501507),Net Kids 1,Verein Kindergruppe Net Kids,"10., Davidgasse 82-90",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Davidgasse,82-90,,2001016,,,
KINDERGARTENOGD.7283339,7283339,POINT (16.510282640005443 48.22660900290413),SeeKinder 2,Verein Wiener Kindergruppen,"22., Seestadtpromenade 17/4",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1220,10,,,,,,,,,,,,,,Seestadtpromenade,17/4,,2001018,,,
KINDERGARTENOGD.7283340,7283340,POINT (16.342204133212018 48.1947093262279),Mille Amis 1,Verein Wiener Kindergruppen,"6., Millergasse 42-44",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1060,14,,,,,,,,,,,,,,Millergasse,42-44,,2001020,,,
KINDERGARTENOGD.7283341,7283341,POINT (16.284102645903637 48.169739323867674),Wunderhaus,Kindergruppe Wunderhaus,"13., Anton-Langer-Gasse 37/2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,.,1130,14,,,,,,,,,,,,,,Anton-Langer-Gasse,37,2,2001023,,,
KINDERGARTENOGD.7283342,7283342,POINT (16.34220588168101 48.19470815701856),Mille Amis 2,Verein Wiener Kindergruppen,"6., Millergasse 42-44",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1060,14,,,,,,,,,,,,,,Millergasse,42-44,,2001024,,,
KINDERGARTENOGD.7283343,7283343,POINT (16.36042303242991 48.193306846348094),Liebe GrossKlein 2,Verein Wiener Kindergruppen,"5., Wehrgasse 4",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1050,14,,,,,,,,,,,,,,Wehrgasse,4,,2001025,,,
KINDERGARTENOGD.7283344,7283344,POINT (16.445963184966313 48.270235931849506),Kindergruppe Miniherzen,Verein Kinderbetreuungseinrichtung Miniherzen,"21., Dopschstraße 29/5",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1210,14,,,,,,,,,,,,,,Dopschstraße,29,5,2001031,,,
KINDERGARTENOGD.7283345,7283345,POINT (16.393587992062447 48.15640849063872),Wunderinsel 2,Kindergruppe Wunderinsel - Verein zur Förderung der Kinderpädagogik,"10., Theodor-Sickel-Gasse 16-20/2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,14,,,,,,,,,,,,,,Theodor-Sickel-Gasse,16-20,2,2001032,,,
KINDERGARTENOGD.7283346,7283346,POINT (16.43780708336781 48.26316533957414),Wunderhütte,Kinderbetreuungsverein Wunderhütte - Verein für die Betreuung und Förderung zum Wohle der Kinder mit aktiver Bewegung,"21., Leopoldauer Platz 9-11",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1210,14,,,,,,,,,,,,,,Leopoldauer Platz,9-11,,2001038,,,
KINDERGARTENOGD.7283347,7283347,POINT (16.38731091326469 48.17845515468657),Sowiedu- Atelier,Verein Wiener Kindergruppen,"10., Bloch-Bauer-Promenade 28/2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1100,10,,,,,,,,,,,,,,Bloch-Bauer-Promenade,28,2,2001039,,,
KINDERGARTENOGD.7283348,7283348,POINT (16.326697695436756 48.21489017140565),Zukunft 2,Die Zukunft unserer Kinder - Kinderbetreuungsverein,"17., Lorenz-Bayer-Platz 2",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1170,14,,,,,,,,,,,,,,Lorenz-Bayer-Platz,2,,2001040,,,
KINDERGARTENOGD.7283349,7283349,POINT (16.336826392380257 48.22404189830215),Kindergruppe Mäusegruppe,Children´s Paradise Förderung von Klein u. Vorschulkindern,"18., Teschnergasse 6",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1180,14,,,,,,,,,,,,,,Teschnergasse,6,,2001041,,,
KINDERGARTENOGD.7283350,7283350,POINT (16.336826392380257 48.22404189830215),Marienkäfergruppe,Children´s Paradise Förderung von Klein u. Vorschulkindern,"18., Teschnergasse 6",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1180,14,,,,,,,,,,,,,,Teschnergasse,6,,2001042,,,
KINDERGARTENOGD.7283351,7283351,POINT (16.44194225880218 48.27502573051929),Kindergruppe Farbenfroh Riesenzwerge,Kindergruppe Farbenfroh,"21., Schererstraße 16/1",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1210,,,,,,,,,,,,,,,Schererstraße,16,1,2001043,,,
KINDERGARTENOGD.7283352,7283352,POINT (16.416679927216137 48.28970059098388),Kindergruppe Farbenfroh Kleine Astronauten,Kindergruppe Farbenfroh,"21., Brünner Straße 192/1/1",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Kindergruppe,Privat,,1210,,,,,,,,,,,,,,,Brünner Straße,192,1/1,2001044,,,
KINDERGARTENOGD.7283353,7283353,POINT (16.35852913567805 48.212210458729196),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"1., Rathausplatz 4",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre,<br>Familiengruppe 0-6 Jahre,<br>Hortgruppe 6-10 Jahre",Privat,,1010,,20,,,,50,,,,,,75,,41,Rathausplatz,4,,1000009,,,
KINDERGARTENOGD.7283354,7283354,POINT (16.356172491354684 48.20964847060571),Betriebskindergarten - Gewerkschaft der Gemeindebediensteten,Österreichische Kinderfreunde - Landesorganisation WIEN,"1., Rathausstraße 8",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Familiengruppe 0-6 Jahre",Privat,+43 1 408 12 09,1010,,20,,,,,,,,,,,,15,Rathausstraße,8,,1000010,,,
KINDERGARTENOGD.7283355,7283355,POINT (16.384790679260256 48.21709334889843),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"2., Rotensterngasse 27",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre",Privat,+43 1 214 13 07,1020,,,,,,,,,,,,73,,43,Rotensterngasse,27,,1000016,,,
KINDERGARTENOGD.7283356,7283356,POINT (16.39994754611588 48.226429993623846),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"2., Vorgartenstraße 161",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre",Privat,+43 1 212 46 89,1020,,,,,,,,,,,,75,,30,Vorgartenstraße,161,,1000018,,,
KINDERGARTENOGD.7283357,7283357,POINT (16.364637302171015 48.25584856705027),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"19., Greinergasse 5",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre,<br>Familiengruppe 0-6 Jahre,<br>Familiengruppe 3-10 Jahre,<br>Hortgruppe 6-10 Jahre",Privat,01 3705597,1190,,20,24,,,25,,,,,,18,,30,Greinergasse,5,,1000020,,,
KINDERGARTENOGD.7283358,7283358,POINT (16.372440352439213 48.245330178609386),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"20., Forsthausgasse 16-20",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre",Privat,+43 1 330 07 23,1200,,,,,,,,,,,,75,,30,Forsthausgasse,16-20,,1000022,,,
KINDERGARTENOGD.7283359,7283359,POINT (16.382904758545735 48.24426322408333),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"20., Handelskai 78",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre",Privat,+43 1 332 60 90,1200,,,,,,,,,,,,50,,30,Handelskai,78,,1000023,,,
KINDERGARTENOGD.7283360,7283360,POINT (16.389738767198125 48.23786819228695),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"20., Handelskai 102-112",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre,<br>Familiengruppe 0-6 Jahre",Privat,+43 1 332 23 99,1200,,20,,,,,,,,,,46,,30,Handelskai,102-112,,1000024,,,
KINDERGARTENOGD.7283361,7283361,POINT (16.410707428172934 48.27941107940222),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"21., Brünner Straße 140",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,Familiengruppe 0-6 Jahre,Privat,+43 1 292 12 43,1210,,60,,,,,,,,,,,,,Brünner Straße,140,,1000028,,,
KINDERGARTENOGD.7283362,7283362,POINT (16.417606530365674 48.29503784977866),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"21., Dattlergasse 8",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre,<br>Familiengruppe 0-6 Jahre",Privat,,1210,,20,,,,,,,,,,50,,30,Dattlergasse,8,,1000029,,,
KINDERGARTENOGD.7283363,7283363,POINT (16.401371385898734 48.27516816578489),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"21., Jedlersdorfer Straße 99/36",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre",Privat,+43 1 292 53 11,1210,,,,,,,,,,,,50,,15,Jedlersdorfer Straße,99,36,1000031,,,
KINDERGARTENOGD.7283364,7283364,POINT (16.454510050914784 48.275193242724626),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"21., Oswald-Redlich-Straße 55",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre,<br>Familiengruppe 0-6 Jahre",Privat,+43 1 259 62 74,1210,,20,,,,,,,,,,50,,15,Oswald-Redlich-Straße,55,,1000033,,,
KINDERGARTENOGD.7283365,7283365,POINT (16.391616948292274 48.262672729015975),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"21., Prager Straße 31/bei 11",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre",Privat,+43 1 271 13 67,1210,,,,,,,,,,,,50,,30,Prager Straße,31,bei 11,1000034,,,
KINDERGARTENOGD.7283366,7283366,POINT (16.433843486054823 48.2597047285245),Kindergarten,Österreichische Kinderfreunde - Landesorganisation WIEN,"21., Viehtriftgasse 9",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre,<br>Familiengruppe 0-6 Jahre",Privat,+43 1 258 09 54,1210,,40,,,,,,,,,,25,,15,Viehtriftgasse,9,,1000035,,,
KINDERGARTENOGD.7283367,7283367,POINT (16.470201670728958 48.25209307845849),Betriebskindergarten - Fa. IKEA,Österreichische Kinderfreunde - Landesorganisation WIEN,"22., Breitenleer Straße 103",http://www.wien.gv.at/bildung/kindergarten/private-angebote/index.html,"Kleinkindergruppe 0-3 Jahre,<br>Kindergarten 3-6 Jahre,<br>Familiengruppe 0-6 Jahre",Privat,+43 1 734 55 45,1220,,20,,,,,,,,,,25,,15,Breitenleer Straße,103,,1000036,,,
